latitude,longitude,date,county,state
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
43.4071885,-75.585613,12/13/2019,Oneida County,New York
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
44.696155,-115.875652,2/21/2014,Valley County,Idaho
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
32.7818845,-115.462984,6/29/1995,Imperial County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
33.617744,-115.26521,2/16/1985,Riverside County,California
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
